18.249999999260602,-55.05395081204579,-17.750000000739398,-55.05395081204579,-28.0,0.0,0.0,0.0
18.249999999260602,-55.05395081204579,-15.750000000739398,-55.05395081204579,-26.0,0.0,0.0,0.0
17.749999999262144,-53.11249852920109,-18.250000000737856,-53.11249852920109,-28.0,0.0,0.0,0.0
21.999999998928573,-53.665631460314394,-6.000000001071429,-53.665631460314394,-22.0,0.0,0.0,0.0
14.473613474648289,-52.024172391109005,-17.040234621742368,-57.580914076450775,-24.0,0.0,0.0,0.0
18.249999999260602,-55.05395081204579,-13.750000000739398,-55.05395081204579,-24.0,0.0,0.0,0.0
21.999999998928573,-53.665631460314394,-4.000000001071429,-53.665631460314394,-20.0,0.0,0.0,0.0
16.66223672176958,-51.36506465897748,-16.82122688064549,-57.26910269965311,-26.0,0.0,0.0,0.0
17.749999999262144,-53.11249852920109,-16.250000000737856,-53.11249852920109,-26.0,0.0,0.0,0.0
21.999999998928573,-53.665631460314394,-8.00000000107143,-53.665631460314394,-24.0,0.0,0.0,0.0
